"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_PROF_EU","Condizione professionale europea","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2009-Q3","T3-2009",436.88,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2010","2010",420.974,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2010-Q2","T2-2010",424.342,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2010-Q1","T1-2010",438.907,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2010-Q4","T4-2010",403.411,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2010-Q3","T3-2010",417.234,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2011","2011",408.818,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2011-Q1","T1-2011",422.988,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2011-Q2","T2-2011",410.586,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2011-Q4","T4-2011",388.27,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2011-Q3","T3-2011",413.429,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2012","2012",372.833,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2012-Q2","T2-2012",360.125,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2012-Q1","T1-2012",381.749,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2012-Q4","T4-2012",367.173,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2012-Q3","T3-2012",382.285,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2013","2013",386.766,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2013-Q1","T1-2013",373.674,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2013-Q2","T2-2013",389.417,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2013-Q4","T4-2013",381.014,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2013-Q3","T3-2013",402.96,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2014","2014",385.372,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2014-Q2","T2-2014",392.619,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2014-Q1","T1-2014",381.4,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2014-Q4","T4-2014",374.267,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2014-Q3","T3-2014",393.202,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2015","2015",382.842,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2015-Q1","T1-2015",383.492,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2015-Q2","T2-2015",383.46,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2015-Q4","T4-2015",385.432,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2015-Q3","T3-2015",378.985,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2016","2016",363.607,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2016-Q2","T2-2016",355.052,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2016-Q1","T1-2016",383.68,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2016-Q4","T4-2016",367.026,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2016-Q3","T3-2016",348.671,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2017","2017",355.185,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2017-Q1","T1-2017",351.707,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2017-Q2","T2-2017",358.078,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2017-Q4","T4-2017",355.248,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2017-Q3","T3-2017",355.709,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2018","2018",350.248,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2018-Q2","T2-2018",346.959,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2018-Q1","T1-2018",363.844,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2018-Q4","T4-2018",338.484,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2018-Q3","T3-2018",351.704,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2019","2019",339.785,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2019-Q1","T1-2019",350.951,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2019-Q2","T2-2019",340.336,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2019-Q4","T4-2019",325.047,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2019-Q3","T3-2019",342.806,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2020","2020",337.448,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2020-Q2","T2-2020",350.805,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2020-Q1","T1-2020",333.951,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2020-Q3","T3-2020",339.834,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y30-34","30-34 anni","TOT","totale","2020-Q4","T4-2020",325.203,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2008","2008",582.188,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2008-Q2","T2-2008",570.428,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2008-Q1","T1-2008",577.222,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2008-Q4","T4-2008",591.811,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2008-Q3","T3-2008",589.291,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2009","2009",607.844,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2009-Q1","T1-2009",592.974,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2009-Q2","T2-2009",606.439,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2009-Q4","T4-2009",608.637,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2009-Q3","T3-2009",623.326,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2010","2010",622.796,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2010-Q2","T2-2010",630.45,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2010-Q1","T1-2010",640.414,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2010-Q4","T4-2010",602.821,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2010-Q3","T3-2010",617.498,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2011","2011",597.783,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2011-Q1","T1-2011",615.304,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2011-Q2","T2-2011",595.368,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2011-Q4","T4-2011",580.022,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2011-Q3","T3-2011",600.439,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2012","2012",577.783,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2012-Q2","T2-2012",563.985,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2012-Q1","T1-2012",591.757,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2012-Q4","T4-2012",572.044,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2012-Q3","T3-2012",583.347,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2013","2013",633.495,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2013-Q1","T1-2013",609.284,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2013-Q2","T2-2013",639.786,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2013-Q4","T4-2013",632.326,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2013-Q3","T3-2013",652.584,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2014","2014",626.333,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2014-Q2","T2-2014",642.556,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2014-Q1","T1-2014",622.887,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2014-Q4","T4-2014",606.46,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2014-Q3","T3-2014",633.43,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2015","2015",611.25,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2015-Q1","T1-2015",624.078,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2015-Q2","T2-2015",618.104,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2015-Q4","T4-2015",604.256,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2015-Q3","T3-2015",598.563,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2016","2016",598.16,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2016-Q2","T2-2016",580.309,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2016-Q1","T1-2016",629.917,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2016-Q4","T4-2016",588.757,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2016-Q3","T3-2016",593.655,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2017","2017",567.869,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2017-Q1","T1-2017",573.913,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2017-Q2","T2-2017",564.175,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2017-Q4","T4-2017",563.468,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2017-Q3","T3-2017",569.92,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2018","2018",550.572,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2018-Q2","T2-2018",535.791,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2018-Q1","T1-2018",575.287,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2018-Q4","T4-2018",546.503,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2018-Q3","T3-2018",544.709,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2019","2019",533.526,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2019-Q1","T1-2019",566.853,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2019-Q2","T2-2019",532.422,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2019-Q4","T4-2019",513.067,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2019-Q3","T3-2019",521.764,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2020","2020",549.047,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2020-Q2","T2-2020",568.763,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2020-Q1","T1-2020",546.646,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2020-Q3","T3-2020",539.93,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y30-34","30-34 anni","TOT","totale","2020-Q4","T4-2020",540.851,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2008","2008",995.92,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2008-Q2","T2-2008",898.091,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2008-Q1","T1-2008",979.173,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2008-Q4","T4-2008",1094.441,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2008-Q3","T3-2008",1011.974,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2009","2009",1131.026,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2009-Q1","T1-2009",1090.439,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2009-Q2","T2-2009",1054.858,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2009-Q4","T4-2009",1205.338,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2009-Q3","T3-2009",1173.467,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2010","2010",1230.844,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2010-Q2","T2-2010",1197.234,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2010-Q1","T1-2010",1223.67,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2010-Q4","T4-2010",1216.853,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2010-Q3","T3-2010",1285.619,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2011","2011",1251.009,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2011-Q1","T1-2011",1228.447,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2011-Q2","T2-2011",1196.114,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2011-Q4","T4-2011",1321.122,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2011-Q3","T3-2011",1258.353,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2012","2012",1362.947,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2012-Q2","T2-2012",1297.087,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2012-Q1","T1-2012",1364.955,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2012-Q4","T4-2012",1388.5,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2012-Q3","T3-2012",1401.248,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2013","2013",1550.245,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2013-Q1","T1-2013",1490.212,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2013-Q2","T2-2013",1516.824,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2013-Q4","T4-2013",1566.024,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2013-Q3","T3-2013",1627.92,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2014","2014",1558.247,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2014-Q2","T2-2014",1511.387,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2014-Q1","T1-2014",1584.715,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2014-Q4","T4-2014",1533.505,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","TOT","totale","2014-Q3","T3-2014",1603.382,,
