"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_PROF_EU","Condizione professionale europea","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",106.704,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",98.786,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",68.717,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",108.058,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",100.697,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",95.977,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",122.085,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",128.991,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",108.716,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",85.458,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",71.98,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",75.25,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",71.974,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",66.037,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",61.607,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",138.056,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",111.559,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",109.005,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",132.993,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",131.243,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",149.296,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",138.694,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",129.704,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",110.304,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",107.245,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",98.983,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",106.59,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",110.974,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",111.936,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",106.522,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",244.76,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",210.345,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",177.722,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",241.05,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",231.94,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",245.273,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",260.779,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",258.695,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",219.021,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",192.703,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",170.962,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",181.839,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",182.948,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",177.973,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",168.129,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",161.436,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",123.518,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",96.666,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",181.034,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",159.381,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",149.179,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",156.149,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",140.984,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",129.646,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",111.675,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",111.768,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",97.536,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",92.862,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",87.07,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",109.198,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",161.449,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",130.798,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",106.371,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",175.332,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",161.594,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",157.596,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",151.275,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",157.918,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",126.213,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",118.476,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",120.586,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",104.646,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",106.309,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",118.235,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",96.293,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",322.885,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",254.317,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",203.037,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",356.366,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",320.975,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",306.775,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",307.425,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",298.902,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",255.858,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",230.152,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",232.354,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",202.182,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",199.171,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",205.305,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",205.491,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",500.552,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",434.356,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",373.964,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",541.642,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",504.561,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",459.365,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",496.638,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",497.185,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",420.802,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",399.99,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",419.448,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",402.336,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",376.542,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",374.535,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",342.445,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",542.719,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",448.864,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",399.629,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",573.229,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",531.034,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",551.149,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",515.464,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",465.41,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",472.458,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",420.531,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",437.059,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",416.728,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",366.395,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",405.553,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",409.838,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021","2021",1043.27,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022","2022",883.221,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023","2023",773.593,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",1114.871,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",1035.595,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",1010.514,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",1012.102,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",962.595,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",893.26,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q3","T3-2022",820.521,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2022-Q4","T4-2022",856.507,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q1","T1-2023",819.064,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q2","T2-2023",742.937,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q3","T3-2023",780.088,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOT","totale","TOTAL","totale","2023-Q4","T4-2023",752.283,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2021","2021",887.409,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2022","2022",742.194,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2023","2023",627.974,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2021-Q1","T1-2021",966.566,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2021-Q2","T2-2021",884.104,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2021-Q3","T3-2021",835.37,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2021-Q4","T4-2021",863.596,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2022-Q1","T1-2022",844.84,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","TOTAL","totale","2022-Q2","T2-2022",719.335,,
