"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",19.700964,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",15.726262,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",14.743174,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",15.200861,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",13.165122,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",13.341943,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",14.791078,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",12.018297,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",18.508008,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",14.494406,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",10.261066,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2021","2021",22.514555,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2022","2022",18.20315,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2023","2023",14.848315,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",15.802811,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",12.064767,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",10.998097,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021","2021",19.567661,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022","2022",15.347427,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023","2023",12.267074,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",21.638055,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",19.491647,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",18.594261,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",18.554519,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",18.015424,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",15.406478,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",13.840549,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",14.1204,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",12.262707,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",12.051009,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",12.385783,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",12.367949,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",17.378912,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",13.214877,,
"ITE","Centro","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",9.411336,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2021","2021",32.8986,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2022","2022",30.327461,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2023","2023",26.610772,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",22.283048,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",16.959697,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",15.391865,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021","2021",30.060006,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022","2022",26.713539,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023","2023",23.22475,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",32.271484,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",30.166611,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",27.467051,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",30.332576,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",30.430961,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",25.843963,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",24.644145,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",25.911173,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",24.908359,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",23.374751,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",23.293281,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",21.313363,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",28.976824,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",25.076555,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",21.347966,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2021","2021",36.852169,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2022","2022",29.42766,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2023","2023",28.313241,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",26.227933,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",22.617434,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",20.164974,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021","2021",34.396065,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022","2022",29.15898,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023","2023",26.312917,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",36.018363,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",33.487961,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",34.850115,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",33.198191,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",30.047194,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",30.616446,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",27.342736,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",28.614742,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",27.348789,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",24.113136,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",26.741233,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",27.048353,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",34.638421,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",31.372761,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",26.33645,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2021","2021",34.83731,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2022","2022",29.892536,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2023","2023",27.42986,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",24.595028,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",20.311325,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",18.194901,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021","2021",32.169627,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022","2022",27.902835,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023","2023",24.723709,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",34.095134,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",31.783029,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",31.055415,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",31.727375,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",30.244195,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",28.166181,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",25.957131,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",27.223678,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",26.093001,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",23.733163,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",24.966867,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",24.096798,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",31.547637,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",27.9593,,
"ITFG","Mezzogiorno","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",23.636722,,
