"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","RUOLO_FAM","Ruolo in famiglia","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q3","T3-2021",459.365,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q4","T4-2021",496.638,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q1","T1-2022",497.185,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q2","T2-2022",420.802,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q3","T3-2022",399.99,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q4","T4-2022",419.448,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q1","T1-2023",402.336,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q2","T2-2023",376.542,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q3","T3-2023",374.535,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q4","T4-2023",342.445,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q1","T1-2024",367.126,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q2","T2-2024",342.875,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q3","T3-2024",370.494,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018","2018",584.855,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q2","T2-2018",570.913,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q1","T1-2018",554.81,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q4","T4-2018",596.171,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q3","T3-2018",617.527,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019","2019",558.23,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q1","T1-2019",551.496,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q2","T2-2019",541.114,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q4","T4-2019",572.163,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q3","T3-2019",568.149,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020","2020",563.141,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q2","T2-2020",584.922,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q1","T1-2020",559.689,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q3","T3-2020",568.027,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q4","T4-2020",539.925,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021","2021",542.719,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022","2022",448.864,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023","2023",399.629,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q1","T1-2021",573.229,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q2","T2-2021",531.034,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q3","T3-2021",551.149,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q4","T4-2021",515.464,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q1","T1-2022",465.41,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q2","T2-2022",472.458,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q3","T3-2022",420.531,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q4","T4-2022",437.059,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q1","T1-2023",416.728,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q2","T2-2023",366.395,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q3","T3-2023",405.553,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q4","T4-2023",409.838,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q1","T1-2024",366.895,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q2","T2-2024",355.072,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q3","T3-2024",385.893,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018","2018",1151.676,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q2","T2-2018",1118.225,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q1","T1-2018",1108.609,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q4","T4-2018",1175.61,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2018-Q3","T3-2018",1204.262,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019","2019",1105.372,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q1","T1-2019",1147.653,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q2","T2-2019",1059.631,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q4","T4-2019",1100.648,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2019-Q3","T3-2019",1113.557,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020","2020",1098.66,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q2","T2-2020",1133.284,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q1","T1-2020",1111.252,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q3","T3-2020",1071.335,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2020-Q4","T4-2020",1078.77,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021","2021",1043.27,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022","2022",883.221,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023","2023",773.593,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q1","T1-2021",1114.871,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q2","T2-2021",1035.595,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q3","T3-2021",1010.514,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2021-Q4","T4-2021",1012.102,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q1","T1-2022",962.595,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q2","T2-2022",893.26,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q3","T3-2022",820.521,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2022-Q4","T4-2022",856.507,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q1","T1-2023",819.064,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q2","T2-2023",742.937,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q3","T3-2023",780.088,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2023-Q4","T4-2023",752.283,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q1","T1-2024",734.021,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q2","T2-2024",697.947,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","TOTAL","totale","TOT","totale","2024-Q3","T3-2024",756.387,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2021","2021",791.853,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2022","2022",659.516,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2023","2023",549.063,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2021","2021",638.239,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2022","2022",508.059,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2023","2023",444.605,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2021","2021",1430.092,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2022","2022",1167.575,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2023","2023",993.668,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2021","2021",28.164,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2022","2022",17.338,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2023","2023",15.257,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2021","2021",255.298,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2022","2022",219.905,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2023","2023",214.234,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2021","2021",283.462,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2022","2022",237.242,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2023","2023",229.491,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2021","2021",67.392,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2022","2022",65.341,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2023","2023",63.654,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2021","2021",106.987,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2022","2022",88.597,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2023","2023",78.444,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2021","2021",174.379,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2022","2022",153.937,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2023","2023",142.097,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018","2018",926.935,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q2","T2-2018",865.569,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q1","T1-2018",895.72,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q4","T4-2018",957.131,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q3","T3-2018",989.319,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019","2019",863.339,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q1","T1-2019",904.705,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q2","T2-2019",812.52,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q4","T4-2019",850.551,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q3","T3-2019",885.577,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020","2020",945.134,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q2","T2-2020",946.59,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q1","T1-2020",921.58,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q3","T3-2020",944.327,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q4","T4-2020",968.038,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021","2021",887.409,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022","2022",742.194,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023","2023",627.974,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q1","T1-2021",966.566,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q2","T2-2021",884.104,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q3","T3-2021",835.37,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q4","T4-2021",863.596,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q1","T1-2022",844.84,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q2","T2-2022",719.335,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q3","T3-2022",705.764,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q4","T4-2022",698.838,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q1","T1-2023",652.495,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q2","T2-2023",635.915,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q3","T3-2023",634.75,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q4","T4-2023",588.734,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q1","T1-2024",612.8,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q2","T2-2024",579.635,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q3","T3-2024",639.834,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018","2018",1048.233,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q2","T2-2018",1014.915,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q1","T1-2018",1035.689,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q4","T4-2018",1048.243,,
