STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,reason,Reason,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,FR,France,2019,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,FR,France,2020,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,FR,France,2021,,0.4,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,FR,France,2022,,0.4,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,FR,France,2023,,0.4,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2006,,0.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2007,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2008,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2009,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2010,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2011,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2012,,0.6,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2013,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2014,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2015,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2016,,0.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2017,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2018,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2019,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2020,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2021,,0.3,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2022,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HR,Croatia,2023,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2006,,0.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2007,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2008,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2009,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2010,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2011,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2012,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2013,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2014,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2015,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2016,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2017,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2018,,0.8,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2019,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2020,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2021,,0.4,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2022,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,HU,Hungary,2023,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2006,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2007,,0.5,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2008,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2009,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2010,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2011,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2012,,0.5,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2013,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2014,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2015,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2016,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2017,,1.0,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2018,,1.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2019,,1.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2020,,1.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2021,,1.3,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2022,,1.0,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IE,Ireland,2023,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2006,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2007,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2008,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2009,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2010,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2011,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2012,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2013,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2014,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2015,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2016,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2017,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2018,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2019,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2020,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2022,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IS,Iceland,2023,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2006,,1.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2007,,1.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2008,,1.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2009,,1.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2010,,1.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2011,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2012,,1.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2013,,1.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2014,,1.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2015,,1.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2016,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2017,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2018,,1.2,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2019,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2020,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2021,,1.0,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2022,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,IT,Italy,2023,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2006,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2007,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2008,,0.6,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2009,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2010,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2011,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2012,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2013,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2014,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2015,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2016,,0.1,,u,low reliability,,
